"pincode","city","state_code","cod","prepaid","pickup","zone"
"211013","ALLAHABAD","UP","Y","Y","Y","Z4"
"211014","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"211015","ALLAHABAD","UP","Y","Y","Y","Z4"
"211016","ALLAHABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"211017","ALLAHABAD","UP","Y","Y","Y","Z4"
"211018","PRAYAGRAJ","UTTAR PRADESH","Y","Y","Y","Z4"
"211019","ALLAHABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"211020","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"211021","GHAZIABAD","UP","Y","Y","Y","Z4"
"211022","Soraon","Uttar Pradesh","Y","Y","Y","Z4"
"211023","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"211104","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"212011","VARANASI","UP","Y","Y","Y","Z4"
"212103","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"212104","Manda","Uttar Pradesh","Y","Y","Y","Z4"
"212105","ALLAHABAD","UP","Y","Y","Y","Z4"
"212106","JariBazar","Uttar Pradesh","Y","Y","Y","Z4"
"212107","MAU UP","UP","Y","Y","Y","Z4"
"212108","Shankargarh","Uttar Pradesh","Y","Y","Y","Z4"
"212109","Soraon","Uttar Pradesh","Y","Y","Y","Z4"
"212110","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"212111","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"212112","ALLAHABAD","UTTAR PRADESH","N","Y","N","Z4"
"212128","Aligarh","Uttar Pradesh","Y","Y","Y","Z4"
"212132","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212141","ALLAHABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"212165","ALLAHABAD","UP","Y","Y","Y","Z4"
"212201","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212202","KAUSHAMBI","UTTAR PRADESH","Y","Y","Y","Z4"
"212203","Bharwari","Uttar Pradesh","Y","Y","Y","Z4"
"212204","KUNDA","UP","Y","Y","Y","Z4"
"212205","Sirathu","Uttar Pradesh","Y","Y","Y","Z4"
"212206","KAUSHAMBI","UP","Y","Y","Y","Z4"
"212207","Allahabad","UTTAR PRADESH","Y","Y","Y","Z4"
"212208","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"212210","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212211","CHAIL","UP","Y","Y","N","Z4"
"212212","BHARWARI","UTTAR PRADESH","Y","Y","Y","Z4"
"212213","Manjhanpur","Uttar Pradesh","Y","Y","Y","Z4"
"212214","ALLAHABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"212215","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212216","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212217","MANJHANPUR","UP","Y","Y","Y","Z4"
"212218","Saray Ankil","Uttar Pradesh","Y","Y","Y","Z4"
"212300","ALLAHABAD","UTTAR PRADESH","N","Y","N","Z4"
"212301","NAINI","UTTAR PRADESH","Y","Y","Y","Z4"
"212302","MEJA ROAD","UP","Y","Y","Y","Z4"
"212303","Manda","Uttar Pradesh","Y","Y","Y","Z4"
"212304","Manda","Uttar Pradesh","Y","Y","Y","Z4"
"212305","Manda","Uttar Pradesh","Y","Y","Y","Z4"
"212306","KORAON","UP","Y","Y","Y","Z4"
"212307","Allahabad","Uttar Pradesh","Y","Y","Y","Z4"
"212308","Koraon","Uttar Pradesh","Y","Y","Y","Z4"
"212309","ALLAHABAD","UTTAR PRADESH","N","Y","N","Z4"
"212310","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"212321","SIRATHU","Uttar Pradesh","Y","Y","Y","Z4"
"212401","Phulpur","Uttar Pradesh","Y","Y","Y","Z4"
"212402","Phulpur","Uttar Pradesh","Y","Y","Y","Z4"
"212403","PHOOLPUR","UP","Y","Y","N","Z4"
"212404","Phulpur","Uttar Pradesh","Y","Y","Y","Z4"
"212405","Phulpur","Uttar Pradesh","Y","Y","Y","Z4"
"212406","MACHHALI SHAHAR","Uttar Pradesh","Y","Y","Y","Z4"
"212410","PHOOLPUR","UP","Y","Y","N","Z4"
"212413","Lal Gopalganj","Uttar Pradesh","Y","Y","Y","Z4"
"212501","Soraon","Uttar Pradesh","Y","Y","Y","Z4"
"212502","Soraon","Uttar Pradesh","Y","Y","Y","Z4"
"212503","ALLAHABAD","UP","Y","Y","Y","Z4"
"212504","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"212505","ALLAHABAD","UTTAR PRADESH","N","Y","N","Z4"
"212506","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"212507","Soraon","Uttar Pradesh","Y","Y","Y","Z4"
"212508","PHOOLPUR","UP","Y","Y","N","Z4"
"212601","Fatehpur-Up","Uttar Pradesh","Y","Y","Y","Z4"
"212620","FATEHPUR UP","UP","Y","Y","Y","Z4"
"212621","Fatehpur","Uttar Pradesh","Y","Y","Y","Z4"
"212622","FATEHPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"212623","KHAGA","Uttar Pradesh","Y","Y","Y","Z4"
"212631","HAMIRPUR","UP","Y","Y","Y","Z4"
"212635","Ambuj Nagar","Uttar Pradesh","Y","Y","Y","Z4"
"212641","MANJHANPUR","UP","Y","Y","Y","Z4"
"212645","Fatehpur","Uttar Pradesh","Y","Y","Y","Z4"
"212650","KHAGA","UP","Y","Y","Y","Z4"
"212651","Fatehpur","Uttar Pradesh","Y","Y","Y","Z4"
"212652","Khaga","Uttar Pradesh","Y","Y","Y","Z4"
"212653","Khaga","Uttar Pradesh","Y","Y","Y","Z4"
"212654","Fatehpur","Uttar Pradesh","Y","Y","Y","Z4"
"212655","Khaga","Uttar Pradesh","Y","Y","Y","Z4"
"212656","Khaga","Uttar Pradesh","Y","Y","Y","Z4"
"212657","Ambuj Nagar","Uttar Pradesh","Y","Y","Y","Z4"
"212658","KHAGA","UP","Y","Y","Y","Z4"
"212659","Ghatampur","Uttar Pradesh","Y","Y","Y","Z4"
"212660","BINDKI","UP","Y","Y","Y","Z4"
"212661","Fatehpur","Uttar Pradesh","Y","Y","Y","Z4"
"212662","FATEHPUR UP","UP","Y","Y","Y","Z4"
"212663","FATEHPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"212664","BINDKI","UP","Y","Y","Y","Z4"
"212665","Ambuj Nagar","Uttar Pradesh","Y","Y","Y","Z4"
"212666","Bindki","Uttar Pradesh","Y","Y","Y","Z4"
"215126","Shikohabad","Uttar Pradesh","Y","Y","Y","Z4"
"220000","VARANASI","Uttar Pradesh","N","Y","N","Z4"
"220001","VARANASI","UTTAR PRADESH","N","Y","N","Z4"
"220002","VARANASI","UTTAR PRADESH","N","Y","Y","Z4"
"220006","BINDKI","UP","Y","Y","N","Z4"
"220007","BINDKI","UTTAR PRADESH","Y","Y","N","Z4"
"220009","BINDKI","UP","Y","Y","Y","Z4"
"220016","BINDKI","UTTAR PRADESH","Y","Y","Y","Z4"
"221000","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221001","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221002","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221003","Varanasi","UTTAR PRADESH","Y","Y","Y","Z4"
"221004","VARANASI","Uttar Pradesh","Y","Y","Y","Z4"
"221005","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221006","VARANASI","UP","Y","Y","Y","Z4"
"221007","VARANASI","Uttar Pradesh","Y","Y","Y","Z4"
"221008","VARANASI","UP","Y","Y","Y","Z4"
"221009","Mughal Sarai","Uttar Pradesh","Y","Y","Y","Z4"
"221010","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221011","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221012","VARANASI","UP","Y","Y","Y","Z4"
"221013","ALLAHABAD","Uttar Pradesh","N","Y","N","Z4"
"221060","Orderlybazar","Uttar Pradesh","Y","Y","N","Z4"
"221071","#N/A","#N/A","Y","Y","N","Z4"
"221100","VARANASI","UTTAR PRADESH","N","Y","N","Z4"
"221101","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221102","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221103","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221104","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221105","Babatpur","Uttar Pradesh","Y","Y","Y","Z4"
"221106","VARANASI","UP","Y","Y","Y","Z4"
"221107","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221108","VARANASI","Uttar Pradesh","Y","Y","Y","Z4"
"221109","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221110","CHANDAULI","UP","Y","Y","Y","Z4"
"221111","Cholapur","Uttar Pradesh","Y","Y","Y","Z4"
"221112","VARANASI","UP","Y","Y","Y","Z4"
"221113","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221115","SAIDPUR","UP","Y","Y","Y","Z4"
"221116","Aunrihar","Uttar Pradesh","Y","Y","Y","Z4"
"221131","SAIDPUR","UP","Y","Y","N","Z4"
"221201","PINDRA","UP","Y","Y","Y","Z4"
"221202","Babatpur","Uttar Pradesh","Y","Y","Y","Z4"
"221203","MAHMUDABAD","Uttar Pradesh","Y","Y","N","Z4"
"221204","VARANASI","Uttar Pradesh","Y","Y","Y","Z4"
"221205","Pindra","Uttar Pradesh","Y","Y","Y","Z4"
"221206","Jalalpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"221207","Jalalpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"221208","Cholapur","Uttar Pradesh","Y","Y","Y","Z4"
"221209","PINDRA","UP","Y","Y","Y","Z4"
"221210","Cholapur","Uttar Pradesh","Y","Y","Y","Z4"
"221211","VARANASI","UTTAR PRADESH","Y","Y","N","Z4"
"221212","VARANASI","Uttar Pradesh","N","Y","N","Z4"
"221213","VARANASI","UTTAR PRADESH","N","Y","N","Z4"
"221214","BHADOI","Uttar Pradesh","Y","Y","Y","Z4"
"221301","BHADOHI","UP","Y","Y","Y","Z4"
"221302","Varanasi","Uttar Pradesh","Y","Y","Y","Z4"
"221303","BHADOI","Uttar Pradesh","Y","Y","Y","Z4"
"221304","GOPIGANJ","UTTAR PRADESH","Y","Y","Y","Z4"
"221305","CHUNAR","UP","Y","Y","Y","Z4"
"221306","GOPIGANJ","UTTAR PRADESH","Y","Y","Y","Z4"
"221307","CHUNAR","UP","Y","Y","Y","Z4"
"221308","Gopiganj","Uttar Pradesh","Y","Y","Y","Z4"
"221309","HANDIA","UP","Y","Y","Y","Z4"
"221310","Gopiganj","Uttar Pradesh","Y","Y","Y","Z4"
"221311","CHUNAR","UP","Y","Y","Y","Z4"
"221312","BHADOHI","UP","Y","Y","N","Z4"
"221313","CHUNAR","UP","Y","Y","Y","Z4"
"221314","BHADOHI REACH","UTTAR PRADESH","Y","Y","Y","Z4"
"221401","BHADOHI","UP","Y","Y","Y","Z4"
"221402","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221403","BHADOHI REACH","UTTAR PRADESH","Y","Y","Y","Z4"
"221404","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221405","VARANASI","UTTAR PRADESH","Y","Y","Y","Z4"
"221406","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221407","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221408","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221409","Bhadohi","Uttar Pradesh","Y","Y","Y","Z4"
"221501","ALLAHABAD","UTTAR PRADESH","Y","Y","N","Z4"
"221502","HANDIA","UP","Y","Y","Y","Z4"
"221503","ALLAHABAD","Uttar Pradesh","Y","Y","Y","Z4"
"221504","HANDIA","UP","Y","Y","Y","Z4"
"221505","Saidabad","Uttar Pradesh","Y","Y","Y","Z4"
"221506","ALLAHABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"221507","Phulpur","Uttar Pradesh","Y","Y","Y","Z4"
"221508","HANDIA","UP","Y","Y","Y","Z4"
"221601","MADHUBAN UP","UTTAR PRADESH","Y","Y","Y","Z4"
"221602","BELTHARA ROAD","UP","Y","Y","Y","Z4"
"221603","Madhuban","Uttar Pradesh","Y","Y","Y","Z4"
"221605","VARANASI","UTTAR PRADESH","Y","Y","N","Z4"
"221701","BALLIA","UTTAR PRADESH","Y","Y","Y","Z4"
"221705","Ratanpura","Uttar Pradesh","Y","Y","Y","Z4"
"221706","BALLIA","Uttar Pradesh","Y","Y","Y","Z4"
"221709","RASRA","UP","Y","Y","Y","Z4"
"221711","Ratanpura","Uttar Pradesh","Y","Y","Y","Z4"
"221712","RASRA","UP","Y","Y","Y","Z4"
"221713","Phephna","Uttar Pradesh","Y","Y","Y","Z4"
"221714","Ballia","Uttar Pradesh","Y","Y","Y","Z4"
"221715","BELTHARA ROAD","UTTAR PRADESH","Y","Y","Y","Z4"
"221716","Ratanpura","Uttar Pradesh","Y","Y","Y","Z4"
"221717","Ballia","Uttar Pradesh","Y","Y","Y","Z4"
"221718","Sikandarpur","Uttar Pradesh","Y","Y","Y","Z4"
"221719","Ballia","Uttar Pradesh","Y","Y","Y","Z4"
"221720","BELTHARA ROAD","UP","Y","Y","N","Z4"
"221721","#N/A","#N/A","Y","Y","N","Z4"
"222001","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222002","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222003","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222101","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"222102","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222103","GHAZIABAD","UP","Y","Y","Y","Z4"
"222104","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"222105","MIRZAPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222107","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222108","JOUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222109","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222110","BADLAPUR","UP","Y","Y","Y","Z4"
"222111","Badlapur","Uttar Pradesh","Y","Y","Y","Z4"
"222112","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222113","Badlapur","UTTAR PRADESH","Y","Y","Y","Z4"
"222125","BADLAPUR","UP","Y","Y","Y","Z4"
"222126","Badlapur","Uttar Pradesh","Y","Y","Y","Z4"
"222127","MACHHALI SHAHAR","UP","Y","Y","Y","Z4"
"222128","Mariahu","Uttar Pradesh","Y","Y","Y","Z4"
"222129","KERAKAT","UP","Y","Y","Y","Z4"
"222131","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222132","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222133","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222135","MACHHALI SHAHAR","UP","Y","Y","Y","Z4"
"222136","Jalalpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"222137","Mariahu","Uttar Pradesh","Y","Y","Y","Z4"
"222138","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222139","SHAHGANJ","UP","Y","Y","Y","Z4"
"222141","Badlapur","Uttar Pradesh","Y","Y","Y","Z4"
"222142","KERAKAT","UP","Y","Y","Y","Z4"
"222143","JAUNPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"222144","MACHHALI SHAHAR","UP","Y","Y","Y","Z4"
"222145","Badlapur","Uttar Pradesh","Y","Y","Y","Z4"
"222146","KERAKAT","UP","Y","Y","Y","Z4"
"222148","Cholapur","Uttar Pradesh","Y","Y","Y","Z4"
"222149","Chandwak","Uttar Pradesh","Y","Y","Y","Z4"
"222161","Mariahu","Uttar Pradesh","Y","Y","Y","Z4"
"222162","MACHHALI SHAHAR","UP","Y","Y","Y","Z4"
"222165","Machhali Shahar","Uttar Pradesh","Y","Y","Y","Z4"
"222170","Kerakat","Uttar Pradesh","Y","Y","Y","Z4"
"222172","KERAKAT","UP","Y","Y","N","Z4"
"222175","BADLAPUR","UP","Y","Y","Y","Z4"
"222180","Jaunpur","Uttar Pradesh","Y","Y","Y","Z4"
"222181","KERAKAT","UP","Y","Y","Y","Z4"
"222201","Machhali Shahar","Uttar Pradesh","Y","Y","Y","Z4"
"222202","PHOOLPUR","UP","Y","Y","Y","Z4"
"222203","Mariahu","Uttar Pradesh","Y","Y","Y","Z4"
"222204","Mungra Badshahpur","Uttar Pradesh","Y","Y","Y","Z4"
"222226","PHOOLPUR","UP","Y","Y","N","Z4"
"222228","JAIPUR(RAJ)","Rajasthan","N","Y","N","Z4"
"222301","SULTANPUR","Uttar Pradesh","Y","Y","Y","Z4"
"222302","Lambhua","Uttar Pradesh","Y","Y","Y","Z4"
"222303","Lambhua","Uttar Pradesh","Y","Y","Y","Z4"
"222304","LAMBHUA","Uttar Pradesh","Y","Y","Y","Z4"
"222311","#N/A","#N/A","Y","Y","N","Z4"
"222401","MACHHALI SHAHAR","Uttar Pradesh","Y","Y","Y","Z4"
"223101","PHULPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223102","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"223103","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"223104","SHAHGANJ","UP","Y","Y","Y","Z4"
"223105","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"223106","SHAHGANJ","UP","Y","Y","Y","Z4"
"223107","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"223159","SULTANPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223221","PHULPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223222","Shahganj","Uttar Pradesh","Y","Y","Y","Z4"
"223223","Rajesultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"223224","SHAHGANJ","UP","Y","Y","Y","Z4"
"223225","Phoolpur","Uttar Pradesh","Y","Y","Y","Z4"
"223226","SHAHGANJ","UP","Y","Y","Y","Z4"
"223227","Phoolpur","Uttar Pradesh","Y","Y","Y","Z4"
"223232","PHULPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223288","PHULPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223525","PHULPUR","Uttar Pradesh","Y","Y","Y","Z4"
"223710","SITAPUR","UTTAR PRADESH","N","Y","N","Z4"
"223712","BHACHAU","GUJARAT","N","Y","N","Z4"
"224001","FAIZABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"224101","FAIZABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"224110","AMBEDKAR NAGAR","Uttar Pradesh","Y","Y","Y","Z4"
"224116","RUDAULI","UP","Y","Y","Y","Z4"
"224117","Rudauli","Uttar Pradesh","Y","Y","Y","Z4"
"224118","Rudauli","Uttar Pradesh","Y","Y","Y","Z4"
"224119","Dariyabad","Uttar Pradesh","Y","Y","Y","Z4"
"224120","RUDAULI","UP","Y","Y","Y","Z4"
"224121","Rudauli","Uttar Pradesh","Y","Y","Y","Z4"
"224122","Akbarpur","Uttar Pradesh","Y","Y","Y","Z4"
"224123","Ayodhya","Uttar Pradesh","Y","Y","Y","Z4"
"224125","BURHANPUR","UP","Y","Y","Y","Z4"
"224126","Rudauli","Uttar Pradesh","Y","Y","Y","Z4"
"224127","FAIZABAD","UP","Y","Y","Y","Z4"
"224129","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224132","KUREBHAR","UP","Y","Y","Y","Z4"
"224133","FAIZABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"224135","Ayodhya","UTTAR PRADESH","Y","Y","Y","Z4"
"224137","Rajesultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"224138","Ayodhya","Uttar Pradesh","Y","Y","Y","Z4"
"224139","Jalalpur","Uttar Pradesh","Y","Y","Y","Z4"
"224141","Faizabad","Uttar Pradesh","Y","Y","Y","Z4"
"224143","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224145","Faizabad","Uttar Pradesh","Y","Y","Y","Z4"
"224146","Akbarpur","Uttar Pradesh","Y","Y","Y","Z4"
"224147","BURHANPUR","UP","Y","Y","Y","Z4"
"224149","JALALPUR","UTTAR PRADESH","Y","Y","Y","Z4"
"224151","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","Y","Z4"
"224152","Khajuri Chauraha","UTTAR PRADESH","Y","Y","Y","Z4"
"224153","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224155","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224157","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","Y","Z4"
"224158","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224159","Jalalpur","Uttar Pradesh","Y","Y","Y","Z4"
"224161","Faizabad","Uttar Pradesh","Y","Y","Y","Z4"
"224164","FAIZABAD","UTTAR PRADESH","Y","Y","Y","Z4"
"224166","SHAHGANJ","Uttar Pradesh","Y","Y","Y","Z4"
"224167","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","N","Z4"
"224168","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","Y","Z4"
"224171","AYODHYA","UTTAR PRADESH","Y","Y","Y","Z4"
"224172","BIKAPUR","UP","Y","Y","Y","Z4"
"224175","BURHANPUR","MADHYA PRADESH","Y","Y","Y","Z4"
"224176","Rajesultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"224181","Rajesultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"224182","FAIZABAD","UP","Y","Y","Y","Z4"
"224183","Jalalpur","Uttar Pradesh","Y","Y","Y","Z4"
"224184","BURHANPUR","UP","Y","Y","Y","Z4"
"224186","Jalalpur","Uttar Pradesh","Y","Y","Y","Z4"
"224188","Faizabad","Uttar Pradesh","Y","Y","Y","Z4"
"224189","Ayodhya","Uttar Pradesh","Y","Y","Y","Z4"
"224190","TANDA","UP","Y","Y","Y","Z4"
"224195","Faizabad","Uttar Pradesh","Y","Y","Y","Z4"
"224198","FAIZABAD","UP","Y","Y","Y","Z4"
"224201","Ayodhya","Uttar Pradesh","Y","Y","Y","Z4"
"224202","FAIZABAD","Uttar Pradesh","Y","Y","Y","Z4"
"224203","FAIZABAD","UP","Y","Y","Y","Z4"
"224204","FAIZABAD","Uttar Pradesh","Y","Y","Y","Z4"
"224205","Sultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"224206","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224207","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224208","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224209","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224210","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224211","TANDA","UP","Y","Y","Y","Z4"
"224212","Dostpur","Uttar Pradesh","Y","Y","Y","Z4"
"224213","TANDA","UP","Y","Y","N","Z4"
"224214","TANDA","UP","Y","Y","N","Z4"
"224215","TANDA","UP","Y","Y","N","Z4"
"224216","TANDA","UP","Y","Y","Y","Z4"
"224217","TANDA","UP","Y","Y","N","Z4"
"224218","TANDA","UP","Y","Y","N","Z4"
"224219","TANDA","UP","Y","Y","N","Z4"
"224220","TANDA","UP","Y","Y","N","Z4"
"224221","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224222","TANDA","Uttar Pradesh","Y","Y","N","Z4"
"224223","TANDA","UP","Y","Y","Y","Z4"
"224224","MILKIPUR","UP","Y","Y","N","Z4"
"224225","MILKIPUR","UP","Y","Y","Y","Z4"
"224226","Lucknow","Uttar Pradesh","Y","Y","Y","Z4"
"224227","LUCKNOW","UP","Y","Y","Y","Z4"
"224228","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224229","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224230","Tanda","Uttar Pradesh","Y","Y","Y","Z4"
"224231","AMBEDKAR NAGAR","Uttar Pradesh","Y","Y","Y","Z4"
"224232","Rajesultanpur","Uttar Pradesh","Y","Y","Y","Z4"
"224233","HARAIYA","UP","Y","Y","N","Z4"
"224234","TANDA","UP","Y","Y","Y","Z4"
"224235","Akbarpur","Uttar Pradesh","Y","Y","Y","Z4"
"224236","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","N","Z4"
"224237","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","N","Z4"
"224238","AKBARPUR AMBEDKAR NAGAR","UP","Y","Y","Y","Z4"
"224264","BIKAPUR","UP","Y","Y","N","Z4"
"224284","BIKAPUR","UP","Y","Y","Y","Z4"
"224302","SAMBHAL","UTTAR PRADESH","N","Y","N","Z4"
"224401","Kumarganj","Uttar Pradesh","Y","Y","Y","Z4"
"224409","BIKAPUR","UP","Y","Y","N","Z4"
"224804","Khadda-Up","Uttar Pradesh","Y","Y","Y","Z4"
"225001","Barabanki","Uttar Pradesh","Y","Y","Y","Z4"
"225002","BARA BANKI","UP","Y","Y","Y","Z4"
"225003","BARABANKI","Uttar Pradesh","Y","Y","Y","Z4"
"225016","BARA BANKI","UP","Y","Y","N","Z4"
"225119","HAIDARGARH","UP","Y","Y","Y","Z4"
"225120","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225121","BARA BANKI","UP","Y","Y","Y","Z4"
"225122","Barabanki","Uttar Pradesh","Y","Y","Y","Z4"
"225123","Barabanki","Uttar Pradesh","Y","Y","Y","Z4"
"225124","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225125","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225126","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225131","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225201","Ramnagar-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225202","RAMNAGAR UP","UP","Y","Y","Y","Z4"
"225203","Barabanki","Uttar Pradesh","Y","Y","Y","Z4"
"225204","BARA BANKI","UP","Y","Y","Y","Z4"
"225205","Ramnagar-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225206","RAMNAGAR UP","UP","Y","Y","Y","Z4"
"225207","Ramnagar-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225208","RAMNAGAR UP","UP","Y","Y","Y","Z4"
"225301","Barabanki","Uttar Pradesh","Y","Y","Y","Z4"
"225302","Fatehpur-Up","Uttar Pradesh","Y","Y","Y","Z4"
"225303","Fatehpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225304","Fatehpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225305","Fatehpur-UP","Uttar Pradesh","Y","Y","Y","Z4"
"225306","BARABANKI","UTTAR PRADESH","Y","Y","Y","Z4"
"225401","BARABANKI","UTTAR PRADESH","Y","Y","Y","Z4"
"225402","RAM SANEHI GHAT","UP","Y","Y","Y","Z4"
"225403","Dariyabad","Uttar Pradesh","Y","Y","Y","Z4"
"225404","RAM SANEHI GHAT","UP","Y","Y","Y","Z4"
"225405","Dariyabad","Uttar Pradesh","Y","Y","Y","Z4"
"225406","RAM SANEHI GHAT","UP","Y","Y","Y","Z4"
"225407","Dariyabad","Uttar Pradesh","Y","Y","Y","Z4"
"225408","RAM SANEHI GHAT","UP","Y","Y","Y","Z4"
"225409","Dariyabad","Uttar Pradesh","Y","Y","Y","Z4"
"225411","Rudauli","Uttar Pradesh","Y","Y","Y","Z4"
"225412","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225413","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
"225414","Barabanki","UTTAR PRADESH","Y","Y","Y","Z4"
"225415","LUCKNOW","UTTAR PRADESH","Y","Y","Y","Z4"
"225416","Haidargarh","Uttar Pradesh","Y","Y","Y","Z4"
